Experiment,Individual,Treatment,DOL,RepDay,Date,Lifestage,Tray,Replicate,Weight_mg,DOL2
R1,12,Large,15,11,02/11/2021,larva,5,64,254.6,15DOL
R1,20,Control,15,11,02/11/2021,larva,1,61,254.5,15DOL
R3,23,Control,20,16,06/07/2022,larva,9,76,254.3,20DOL
R1,5,Large,17,13,04/11/2021,larva,6,77,254.3,17DOL
R1,15,Control,20,16,07/11/2021,larva,1,90,254.2,20DOL
R3,24,Control,20,16,06/07/2022,larva,10,77,254.2,20DOL
R3,3,Control,16,12,02/06/2022,larva,12,59,254.2,16DOL
R1,10,Control,20,16,07/11/2021,larva,1,90,253.8,20DOL
R3,3,Large,18,14,08/07/2022,larva,13,70,253.1,18DOL
R3,13,Large,18,14,08/07/2022,larva,13,70,252.7,18DOL
R1,15,Large,12,8,30/10/2021,larva,6,48,252.6,12DOL
R3,17,Control,20,16,06/07/2022,larva,10,77,252.4,20DOL
R1,11,Large,19,15,06/11/2021,larva,4,87,252.3,19DOL
R1,11,Large,19,15,06/11/2021,larva,6,89,252.3,19DOL
R1,20,Large,19,15,06/11/2021,larva,5,88,251.9,19DOL
R1,23,Large,15,11,02/11/2021,larva,5,64,251.9,15DOL
R3,2,Large,15,11,05/06/2022,larva,13,55,251.9,15DOL
R3,10,Large,18,14,08/07/2022,larva,13,70,251.8,18DOL
R1,11,Control,18,14,05/11/2021,larva,3,80,251.7,18DOL
R1,20,Large,20,16,07/11/2021,larva,5,94,251.5,20DOL
R1,5,Control,20,16,07/11/2021,larva,3,92,251.5,20DOL
R3,18,Large,19,15,09/07/2022,larva,13,75,251.5,19DOL
R3,83,Large,16,12,06/07/2022,larva,13,60,251.5,16DOL
R1,8,Large,19,15,06/11/2021,larva,6,89,251.4,19DOL
R3,7,Control,20,16,06/07/2022,larva,11,78,251.1,20DOL
R3,9,Large,15,11,05/06/2022,larva,13,55,251.1,15DOL
R1,22,Large,15,11,02/11/2021,larva,6,65,251,15DOL
R1,19,Large,10,6,28/10/2021,larva,6,36,250.9,10DOL
R1,8,Large,13,9,31/10/2021,larva,4,52,250.7,13DOL
R1,15,Large,12,8,30/10/2021,larva,4,46,250.7,12DOL
R2,6,Control,20,16,14/02/2022,larva,7,82,250.41,20DOL
R1,25,Control,19,15,06/11/2021,larva,3,86,250.4,19DOL
R3,41,Large,18,14,08/07/2022,larva,13,70,250.3,18DOL
R3,18,Large,16,12,06/07/2022,larva,13,60,250.2,16DOL
R3,77,Large,16,12,06/07/2022,larva,13,60,249.7,16DOL
R1,24,Large,15,11,02/11/2021,larva,4,64,249.7,15DOL
R1,1,Control,18,14,05/11/2021,larva,1,78,249.5,18DOL
R3,27,Large,12,8,02/07/2022,larva,13,40,249.3,12DOL
R1,11,Control,19,15,06/11/2021,larva,3,86,249.2,19DOL
R1,6,Large,18,14,05/11/2021,larva,6,83,249.2,18DOL
R1,1,Control,20,16,07/11/2021,larva,3,92,249.1,20DOL
R1,8,Large,20,16,07/11/2021,larva,6,95,249.1,20DOL
R1,15,Control,15,11,02/11/2021,larva,1,61,249.1,15DOL
R3,19,Large,19,15,09/07/2022,larva,13,75,249,19DOL
R1,7,Large,11,7,29/10/2021,larva,6,42,249,11DOL
R3,1,Control,19,15,05/07/2022,larva,11,73,248.8,19DOL
R1,17,Large,15,11,02/11/2021,larva,5,64,248.8,15DOL
R2,14,Control,20,16,14/02/2022,larva,7,83,248.72,20DOL
R1,19,Large,17,13,04/11/2021,larva,4,75,248.6,17DOL
R1,11,Large,15,11,02/11/2021,larva,4,64,248.6,15DOL
R3,1,Control,15,11,01/06/2022,larva,9,51,248.6,15DOL
R1,19,Control,15,11,02/11/2021,larva,2,62,248.5,15DOL
R1,15,Large,16,12,03/11/2021,larva,4,69,248.4,16DOL
R1,19,Control,20,16,07/11/2021,larva,1,90,248.2,20DOL
R1,21,Large,18,14,05/11/2021,larva,4,81,248.1,18DOL
R1,19,Large,13,9,31/10/2021,larva,5,53,248.1,13DOL
R1,23,Large,13,9,31/10/2021,larva,6,54,247.9,13DOL
R3,15,Control,20,16,06/07/2022,larva,11,78,247.6,20DOL
R1,18,Control,19,15,06/11/2021,larva,2,85,247.6,19DOL
R3,39,Large,12,8,02/07/2022,larva,13,40,247.6,12DOL
R1,3,Control,19,15,06/11/2021,larva,1,84,247.5,19DOL
R3,3,Control,18,14,04/07/2022,larva,10,67,247.3,18DOL
R1,25,Large,15,11,02/11/2021,larva,6,65,247.3,15DOL
R1,16,Large,12,8,30/10/2021,larva,6,48,247.3,12DOL
R3,7,Control,18,14,04/07/2022,larva,10,67,247.2,18DOL
R3,59,Large,18,14,08/07/2022,larva,13,70,247.2,18DOL
R1,14,Control,15,11,02/11/2021,larva,1,61,247.2,15DOL
R3,22,Control,19,15,05/07/2022,larva,9,71,247.1,19DOL
R1,7,Large,15,11,02/11/2021,larva,4,64,247,15DOL
R3,5,Large,15,11,05/06/2022,larva,13,55,246.8,15DOL
R2,5,Large,12,8,06/02/2022,larva,8,38,246.71,12DOL
R3,6,Control,16,12,02/06/2022,larva,12,59,246.6,16DOL
R1,14,Large,13,9,31/10/2021,larva,4,52,246.6,13DOL
R1,5,Large,20,16,07/11/2021,larva,4,93,246.5,20DOL
R1,10,Control,16,12,03/11/2021,larva,1,66,246.3,16DOL
R1,2,Large,18,14,05/11/2021,larva,6,83,246.2,18DOL
R1,9,Control,16,12,03/11/2021,larva,1,66,246.2,16DOL
R1,5,Control,15,11,02/11/2021,larva,1,61,246.2,15DOL
R3,56,Large,19,15,09/07/2022,larva,13,75,246.1,19DOL
R3,50,Large,18,14,08/07/2022,larva,13,70,246.1,18DOL
R1,6,Control,15,11,02/11/2021,larva,1,61,246.1,15DOL
R3,100,Large,16,12,06/07/2022,larva,13,60,245.9,16DOL
R1,3,Control,16,12,03/11/2021,larva,1,66,245.8,16DOL
R3,8,Large,16,12,06/07/2022,larva,13,60,245.8,16DOL
R3,76,Large,13,9,03/07/2022,larva,13,45,245.7,13DOL
R3,68,Large,19,15,09/07/2022,larva,13,75,245.6,19DOL
R1,12,Large,16,12,03/11/2021,larva,4,69,245.6,16DOL
R1,10,Large,18,14,05/11/2021,larva,4,81,245.5,18DOL
R3,48,Large,18,14,08/07/2022,larva,13,70,245.5,18DOL
R1,5,Large,16,12,03/11/2021,larva,4,69,245.4,16DOL
R3,6,Large,16,12,06/07/2022,larva,13,60,245.3,16DOL
R3,3,Control,15,11,01/06/2022,larva,10,52,245.3,15DOL
R3,55,Large,19,15,09/07/2022,larva,13,75,245.1,19DOL
R3,18,Control,19,15,05/07/2022,larva,11,73,245,19DOL
R1,1,Control,16,12,03/11/2021,larva,1,66,245,16DOL
R3,36,Large,12,8,02/07/2022,larva,13,40,244.8,12DOL
R3,81,Large,15,11,05/06/2022,larva,13,55,244.4,15DOL
R3,9,Control,15,11,01/06/2022,larva,10,52,244.3,15DOL
R3,19,Large,16,12,06/07/2022,larva,13,60,244.2,16DOL
R2,12,Large,20,16,14/02/2022,larva,8,86,244.16,20DOL
R3,40,Large,18,14,08/07/2022,larva,13,70,244.1,18DOL
R1,6,Large,10,6,28/10/2021,larva,4,34,244.1,10DOL
R3,9,Control,16,12,02/06/2022,larva,12,59,244,16DOL
R1,6,Control,20,16,07/11/2021,larva,3,92,243.9,20DOL
R1,12,Large,16,12,03/11/2021,larva,5,70,243.9,16DOL
R1,4,Control,15,11,02/11/2021,larva,3,63,243.9,15DOL
R1,5,Large,12,8,30/10/2021,larva,5,47,243.9,12DOL
R3,24,Control,15,11,01/06/2022,larva,9,51,243.8,15DOL
R1,6,Large,20,16,07/11/2021,larva,4,93,243.5,20DOL
R3,3,Large,13,9,03/07/2022,larva,13,45,243.4,13DOL
R3,16,Control,19,15,05/07/2022,larva,12,74,243.3,19DOL
R1,24,Large,18,14,05/11/2021,larva,6,83,243.3,18DOL
R3,33,Large,16,12,06/07/2022,larva,13,60,243.3,16DOL
R1,7,Large,15,11,02/11/2021,larva,5,64,243.3,15DOL
R1,16,Control,20,16,07/11/2021,larva,3,92,243.2,20DOL
R1,13,Control,19,15,06/11/2021,larva,1,84,243,19DOL
R1,6,Large,19,15,06/11/2021,larva,5,88,243,19DOL
R1,1,Control,18,14,05/11/2021,larva,2,79,242.9,18DOL
R1,3,Large,18,14,05/11/2021,larva,4,81,242.6,18DOL
R1,13,Large,17,13,04/11/2021,larva,6,77,242.6,17DOL
R3,73,Large,16,12,06/07/2022,larva,13,60,242.6,16DOL
R1,16,Control,15,11,02/11/2021,larva,2,62,242.6,15DOL
R2,17,Large,19,15,13/02/2022,larva,8,81,242.58,19DOL
R3,1,Control,20,16,06/07/2022,larva,12,79,242.5,20DOL
R3,49,Large,12,8,02/07/2022,larva,13,40,242.5,12DOL
R1,9,Large,9,5,27/10/2021,larva,4,28,242.5,9DOL
R1,21,Large,13,9,31/10/2021,larva,6,54,242.4,13DOL
R1,3,Control,20,16,07/11/2021,larva,3,92,242.3,20DOL
R3,86,Large,15,11,05/06/2022,larva,13,55,242.3,15DOL
R1,25,Control,20,16,07/11/2021,larva,3,92,242.2,20DOL
R1,14,Large,19,15,06/11/2021,larva,4,87,242.2,19DOL
R1,7,Control,20,16,07/11/2021,larva,1,90,242,20DOL
R3,12,Control,15,11,01/06/2022,larva,11,53,241.9,15DOL
R3,10,Control,15,11,01/06/2022,larva,12,54,241.9,15DOL
R3,22,Control,19,15,05/07/2022,larva,11,73,241.8,19DOL
R1,22,Control,15,11,02/11/2021,larva,3,63,241.8,15DOL
R3,55,Large,17,13,07/07/2022,larva,13,65,241.6,17DOL
R1,9,Control,15,11,02/11/2021,larva,1,61,241.6,15DOL
R1,23,Control,15,11,02/11/2021,larva,2,62,241.6,15DOL
R1,2,Large,12,8,30/10/2021,larva,6,48,241.6,12DOL
R2,2,Control,19,15,13/02/2022,larva,7,76,241.59,19DOL
R1,4,Large,12,8,30/10/2021,larva,6,48,241.5,12DOL
R3,57,Large,12,8,02/07/2022,larva,13,40,241.5,12DOL
R1,18,Large,15,11,02/11/2021,larva,4,64,241.4,15DOL
R1,14,Large,18,14,05/11/2021,larva,5,82,241.3,18DOL
R1,7,Large,12,8,30/10/2021,larva,6,48,241.2,12DOL
R1,12,Large,18,14,05/11/2021,larva,6,83,241,18DOL
R1,2,Large,9,5,27/10/2021,larva,5,29,241,9DOL
R3,18,Control,15,11,01/06/2022,larva,12,54,240.9,15DOL
R3,34,Large,15,11,05/06/2022,larva,13,55,240.7,15DOL
R1,7,Large,13,9,31/10/2021,larva,5,53,240.7,13DOL
R1,12,Large,19,15,06/11/2021,larva,4,87,240.6,19DOL
R1,16,Control,16,12,03/11/2021,larva,1,66,240.4,16DOL
R1,15,Control,19,15,06/11/2021,larva,3,86,240.3,19DOL
R1,12,Large,15,11,02/11/2021,larva,6,65,240.3,15DOL
R3,33,Large,15,11,05/06/2022,larva,13,55,240.2,15DOL
R3,11,Large,15,11,05/06/2022,larva,13,55,240.1,15DOL
R1,6,Control,20,16,07/11/2021,larva,2,91,240,20DOL
R1,15,Large,17,13,04/11/2021,larva,6,77,240,17DOL
R1,21,Large,15,11,02/11/2021,larva,5,64,240,15DOL
R1,9,Large,20,16,07/11/2021,larva,5,94,239.9,20DOL
R1,2,Control,19,15,06/11/2021,larva,3,86,239.9,19DOL
R3,17,Large,19,15,09/07/2022,larva,13,75,239.9,19DOL
R3,33,Large,20,16,10/07/2022,larva,13,80,239.8,20DOL
R3,28,Large,20,16,10/07/2022,larva,13,80,239.6,20DOL
R1,16,Large,15,11,02/11/2021,larva,4,64,239.6,15DOL
R3,9,Control,19,15,05/07/2022,larva,10,72,239.4,19DOL
R3,98,Large,16,12,06/07/2022,larva,13,60,239.4,16DOL
R3,40,Large,12,8,02/07/2022,larva,13,40,239.4,12DOL
R1,9,Large,15,11,02/11/2021,larva,4,64,239.3,15DOL
R1,7,Control,15,11,02/11/2021,larva,1,61,239.2,15DOL
R1,11,Control,15,11,02/11/2021,larva,1,61,239.2,15DOL
R1,7,Control,20,16,07/11/2021,larva,3,92,239.1,20DOL
R3,31,Large,19,15,09/07/2022,larva,13,75,239,19DOL
R1,4,Large,12,8,30/10/2021,larva,4,46,239,12DOL
R1,6,Large,16,12,03/11/2021,larva,6,71,238.9,16DOL
R1,13,Control,20,16,07/11/2021,larva,2,91,238.8,20DOL
R3,3,Control,20,16,06/07/2022,larva,10,77,238.7,20DOL
R1,12,Control,15,11,02/11/2021,larva,1,61,238.6,15DOL
R3,98,Large,15,11,05/06/2022,larva,13,55,238.5,15DOL
R1,18,Control,16,12,03/11/2021,larva,3,68,238.4,16DOL
R1,11,Large,18,14,05/11/2021,larva,5,82,238.3,18DOL
R1,12,Large,17,13,04/11/2021,larva,4,75,238.3,17DOL
R1,12,Control,15,11,02/11/2021,larva,3,63,238.2,15DOL
R1,5,Large,14,10,01/11/2021,larva,6,60,238.2,14DOL
R3,10,Control,18,14,04/07/2022,larva,10,67,238,18DOL
R3,29,Large,12,8,02/07/2022,larva,13,40,238,12DOL
R1,2,Large,15,11,02/11/2021,larva,4,64,237.7,15DOL
R1,19,Large,18,14,05/11/2021,larva,5,82,237.5,18DOL
R3,15,Control,18,14,04/07/2022,larva,11,68,237.5,18DOL
R3,16,Large,16,12,06/07/2022,larva,13,60,237.5,16DOL
R1,23,Large,16,12,03/11/2021,larva,5,70,237.4,16DOL
R3,18,Control,15,11,01/06/2022,larva,9,51,237.4,15DOL
R3,10,Large,15,11,05/06/2022,larva,13,55,237.4,15DOL
R3,15,Control,15,11,01/06/2022,larva,10,52,237.4,15DOL
R1,3,Large,16,12,03/11/2021,larva,4,69,237.1,16DOL
R1,22,Control,15,11,02/11/2021,larva,2,62,237,15DOL
R1,1,Large,13,9,31/10/2021,larva,4,52,236.9,13DOL
R1,13,Large,20,16,07/11/2021,larva,5,94,236.8,20DOL
R1,20,Large,18,14,05/11/2021,larva,5,82,236.8,18DOL
R1,17,Large,17,13,04/11/2021,larva,6,77,236.8,17DOL
R2,16,Large,9,5,03/02/2022,larva,8,19,236.68,9DOL
R2,13,Control,19,15,13/02/2022,larva,7,76,236.67,19DOL
R1,11,Control,20,16,07/11/2021,larva,1,90,236.6,20DOL
R3,29,Large,19,15,09/07/2022,larva,13,75,236.6,19DOL
R2,9,Control,20,16,14/02/2022,larva,7,83,236.42,20DOL
R3,57,Large,20,16,10/07/2022,larva,13,80,236.4,20DOL
R1,22,Large,17,13,04/11/2021,larva,6,77,236.4,17DOL
R2,21,Large,15,11,09/02/2022,larva,8,55,236.4,15DOL
R1,21,Control,20,16,07/11/2021,larva,3,92,236.2,20DOL
R3,17,Large,20,16,10/07/2022,larva,13,80,236.2,20DOL
R1,5,Large,18,14,05/11/2021,larva,4,81,236.2,18DOL
R1,5,Control,16,12,03/11/2021,larva,1,66,236.2,16DOL
R3,30,Large,12,8,02/07/2022,larva,13,40,236.2,12DOL
R1,12,Large,19,15,06/11/2021,larva,5,88,236,19DOL
R3,5,Control,19,15,05/07/2022,larva,12,74,236,19DOL
R1,9,Large,12,8,30/10/2021,larva,4,46,236,12DOL
R3,21,Large,15,11,05/06/2022,larva,13,55,235.7,15DOL
R1,22,Large,19,15,06/11/2021,larva,4,87,235.5,19DOL
R1,16,Large,13,9,31/10/2021,larva,6,54,235.4,13DOL
R1,18,Large,13,9,31/10/2021,larva,6,54,235.4,13DOL
R2,2,Control,18,14,12/02/2022,larva,7,70,235.28,18DOL
R1,11,Large,20,16,07/11/2021,larva,4,93,235.2,20DOL
R3,65,Large,18,14,08/07/2022,larva,13,70,235.2,18DOL
R1,14,Large,16,12,03/11/2021,larva,6,71,235.2,16DOL
R1,16,Large,16,12,03/11/2021,larva,5,70,235.1,16DOL
R3,14,Control,18,14,04/07/2022,larva,10,67,235,18DOL
R3,37,Large,16,12,06/07/2022,larva,13,60,235,16DOL
R3,78,Large,16,12,06/07/2022,larva,13,60,234.9,16DOL
R1,14,Large,20,16,07/11/2021,larva,4,93,234.8,20DOL
R1,15,Large,18,14,05/11/2021,larva,6,83,234.8,18DOL
R3,3,Control,16,12,02/06/2022,larva,10,57,234.8,16DOL
R1,16,Large,16,12,03/11/2021,larva,4,69,234.7,16DOL
R3,3,Large,20,16,10/07/2022,larva,13,80,234.6,20DOL
R1,24,Large,15,11,02/11/2021,larva,5,64,234.6,15DOL
R1,25,Large,18,14,05/11/2021,larva,5,82,234.4,18DOL
R1,6,Large,17,13,04/11/2021,larva,6,77,234.2,17DOL
R1,19,Control,15,11,02/11/2021,larva,1,61,234.2,15DOL
R1,2,Large,10,6,28/10/2021,larva,5,35,234.2,10DOL
R3,58,Large,16,12,06/07/2022,larva,13,60,234.1,16DOL
R3,54,Large,19,15,09/07/2022,larva,13,75,234,19DOL
R1,10,Large,16,12,03/11/2021,larva,5,70,234,16DOL
R3,12,Control,15,11,01/06/2022,larva,12,54,234,15DOL
R2,6,Large,13,9,07/02/2022,larva,8,44,233.84,13DOL
R1,8,Large,19,15,06/11/2021,larva,4,87,233.8,19DOL
R1,20,Large,18,14,05/11/2021,larva,6,83,233.8,18DOL
R3,16,Control,18,14,04/07/2022,larva,10,67,233.8,18DOL
R1,14,Large,17,13,04/11/2021,larva,6,77,233.8,17DOL
R3,74,Large,15,11,05/06/2022,larva,13,55,233.7,15DOL
R2,4,Large,18,14,12/02/2022,larva,8,75,233.68,18DOL
R2,2,Large,13,9,07/02/2022,larva,8,43,233.65,13DOL
R1,7,Large,18,14,05/11/2021,larva,5,82,233.6,18DOL
R1,15,Control,16,12,03/11/2021,larva,3,68,233.6,16DOL
R3,20,Control,15,11,01/06/2022,larva,9,51,233.6,15DOL
R3,24,Control,15,11,01/06/2022,larva,11,53,233.6,15DOL
R3,19,Large,18,14,08/07/2022,larva,13,70,233.5,18DOL
R2,12,Control,20,16,14/02/2022,larva,7,84,233.46,20DOL
R3,15,Control,16,12,02/06/2022,larva,12,59,233.4,16DOL
R1,16,Large,9,5,27/10/2021,larva,6,30,233.4,9DOL
R1,11,Large,16,12,03/11/2021,larva,5,70,233.3,16DOL
R3,8,Large,15,11,05/06/2022,larva,13,55,233.3,15DOL
R1,3,Large,14,10,01/11/2021,larva,6,60,233.3,14DOL
R2,25,Large,12,8,06/02/2022,larva,8,37,233.24,12DOL
R3,11,Control,20,16,06/07/2022,larva,10,77,233.2,20DOL
R1,17,Large,15,11,02/11/2021,larva,6,65,233.2,15DOL
R1,7,Control,20,16,07/11/2021,larva,2,91,233.1,20DOL
R1,6,Control,15,11,02/11/2021,larva,3,63,233.1,15DOL
R1,1,Large,9,5,27/10/2021,larva,6,30,233,9DOL
R1,17,Control,19,15,06/11/2021,larva,2,85,232.9,19DOL
R3,49,Large,18,14,08/07/2022,larva,13,70,232.9,18DOL
R1,23,Large,17,13,04/11/2021,larva,6,77,232.9,17DOL
R3,6,Control,16,12,02/06/2022,larva,9,56,232.9,16DOL
R1,6,Large,12,8,30/10/2021,larva,5,47,232.9,12DOL
R3,35,Large,12,8,02/07/2022,larva,13,40,232.9,12DOL
R1,2,Large,20,16,07/11/2021,larva,6,95,232.7,20DOL
R3,14,Large,20,16,10/07/2022,larva,13,80,232.7,20DOL
R1,10,Large,20,16,07/11/2021,larva,4,93,232.6,20DOL
R3,92,Large,15,11,05/06/2022,larva,13,55,232.6,15DOL
R1,23,Control,19,15,06/11/2021,larva,2,85,232.5,19DOL
R1,10,Control,19,15,06/11/2021,larva,3,86,232.5,19DOL
R3,21,Large,16,12,06/07/2022,larva,13,60,232.5,16DOL
R3,8,Control,19,15,05/07/2022,larva,11,73,232.3,19DOL
R3,79,Large,12,8,02/07/2022,larva,13,40,232.3,12DOL
R1,4,Control,20,16,07/11/2021,larva,2,91,232.2,20DOL
R1,1,Control,19,15,06/11/2021,larva,1,84,232.2,19DOL
R3,63,Large,19,15,09/07/2022,larva,13,75,232.1,19DOL
R3,10,Control,20,16,06/07/2022,larva,9,76,231.9,20DOL
R1,6,Large,19,15,06/11/2021,larva,6,89,231.8,19DOL
R1,13,Large,12,8,30/10/2021,larva,4,46,231.8,12DOL
R1,10,Large,12,8,30/10/2021,larva,6,48,231.8,12DOL
R1,1,Control,15,11,02/11/2021,larva,1,61,231.6,15DOL
R1,14,Large,12,8,30/10/2021,larva,6,48,231.6,12DOL
R3,63,Large,12,8,02/07/2022,larva,13,40,231.6,12DOL
R3,98,Large,12,8,02/07/2022,larva,13,40,231.6,12DOL
R1,8,Large,10,6,28/10/2021,larva,4,34,231.6,10DOL
R1,18,Large,20,16,07/11/2021,larva,5,94,231.5,20DOL
R3,14,Control,15,11,01/06/2022,larva,11,53,231.5,15DOL
R3,82,Large,16,12,06/07/2022,larva,13,60,231.4,16DOL
R3,10,Control,15,11,01/06/2022,larva,10,52,231.4,15DOL
R1,5,Large,12,8,30/10/2021,larva,6,48,231.2,12DOL
R1,8,Control,20,16,07/11/2021,larva,2,91,231.1,20DOL
R1,25,Large,17,13,04/11/2021,larva,6,77,231.1,17DOL
R1,1,Control,17,13,04/11/2021,larva,1,72,231,17DOL
R3,4,Large,16,12,06/07/2022,larva,13,60,231,16DOL
R3,97,Large,12,8,02/07/2022,larva,13,40,231,12DOL
R1,3,Control,19,15,06/11/2021,larva,2,85,230.9,19DOL
R3,12,Large,18,14,08/07/2022,larva,13,70,230.9,18DOL
R1,8,Large,15,11,02/11/2021,larva,6,65,230.9,15DOL
R3,15,Control,19,15,05/07/2022,larva,12,74,230.7,19DOL
R1,10,Control,15,11,02/11/2021,larva,2,62,230.6,15DOL
R1,4,Large,10,6,28/10/2021,larva,6,36,230.5,10DOL
R2,10,Large,14,10,08/02/2022,larva,8,50,230.42,14DOL
R3,6,Large,15,11,05/06/2022,larva,13,55,230.4,15DOL
R3,39,Large,15,11,05/06/2022,larva,13,55,230.4,15DOL
R1,8,Large,14,10,01/11/2021,larva,6,60,230.4,14DOL
R1,17,Large,18,14,05/11/2021,larva,5,82,230.2,18DOL
R1,14,Control,18,14,05/11/2021,larva,3,80,230.2,18DOL
R1,16,Large,17,13,04/11/2021,larva,6,77,230.2,17DOL
R3,23,Large,16,12,06/07/2022,larva,13,60,230.2,16DOL
R3,28,Large,15,11,05/06/2022,larva,13,55,230.2,15DOL
R3,20,Control,20,16,06/07/2022,larva,10,77,230.1,20DOL
R3,48,Large,20,16,10/07/2022,larva,13,80,230.1,20DOL
R1,10,Control,18,14,05/11/2021,larva,3,80,230.1,18DOL
R1,10,Large,9,5,27/10/2021,larva,4,28,230.1,9DOL
R3,7,Large,18,14,08/07/2022,larva,13,70,230,18DOL
R3,17,Control,20,16,06/07/2022,larva,9,76,229.9,20DOL
R3,44,Large,18,14,08/07/2022,larva,13,70,229.9,18DOL
R1,17,Control,15,11,02/11/2021,larva,3,63,229.9,15DOL
R3,25,Control,20,16,06/07/2022,larva,9,76,229.8,20DOL
R3,7,Control,16,12,02/06/2022,larva,12,59,229.8,16DOL
R1,1,Large,12,8,30/10/2021,larva,6,48,229.8,12DOL
R3,10,Control,16,12,02/06/2022,larva,10,57,229.6,16DOL
R1,2,Large,9,5,27/10/2021,larva,6,30,229.6,9DOL
R2,7,Large,12,8,06/02/2022,larva,8,39,229.52,12DOL
R3,11,Large,19,15,09/07/2022,larva,13,75,229.4,19DOL
R3,2,Control,18,14,04/07/2022,larva,9,66,229.4,18DOL
R3,84,Large,15,11,05/06/2022,larva,13,55,229.4,15DOL
R2,3,Control,15,11,09/02/2022,larva,7,52,229.33,15DOL
R1,13,Large,19,15,06/11/2021,larva,4,87,229,19DOL
R3,5,Large,16,12,06/07/2022,larva,13,60,229,16DOL
R1,8,Large,15,11,02/11/2021,larva,4,64,229,15DOL
R3,21,Large,12,8,02/07/2022,larva,13,40,229,12DOL
R1,21,Control,20,16,07/11/2021,larva,1,90,228.9,20DOL
R1,12,Control,15,11,02/11/2021,larva,2,62,228.9,15DOL
R1,9,Control,15,11,02/11/2021,larva,3,63,228.9,15DOL
R3,54,Large,15,11,05/06/2022,larva,13,55,228.7,15DOL
R3,7,Control,19,15,05/07/2022,larva,9,71,228.6,19DOL
R3,24,Large,19,15,09/07/2022,larva,13,75,228.6,19DOL
R1,23,Large,16,12,03/11/2021,larva,6,71,228.5,16DOL
R1,8,Large,18,14,05/11/2021,larva,4,81,228.4,18DOL
R1,4,Large,17,13,04/11/2021,larva,4,75,228.4,17DOL
R3,51,Large,15,11,05/06/2022,larva,13,55,228.4,15DOL
R1,10,Large,13,9,31/10/2021,larva,5,53,228.4,13DOL
R3,21,Control,20,16,06/07/2022,larva,11,78,228.3,20DOL
R3,39,Large,20,16,10/07/2022,larva,13,80,228.3,20DOL
R1,23,Large,17,13,04/11/2021,larva,4,75,228.3,17DOL
R1,14,Control,15,11,02/11/2021,larva,3,63,228.3,15DOL
R3,7,Large,12,8,02/07/2022,larva,13,40,228.3,12DOL
R3,43,Large,12,8,02/07/2022,larva,13,40,228.3,12DOL
R2,1,Large,13,9,07/02/2022,larva,8,45,228.25,13DOL
R3,60,Large,18,14,08/07/2022,larva,13,70,228.2,18DOL
R3,98,Large,17,13,07/07/2022,larva,13,65,228.2,17DOL
R3,76,Large,16,12,06/07/2022,larva,13,60,228.2,16DOL
R1,16,Large,15,11,02/11/2021,larva,5,64,228.2,15DOL
R3,6,Control,15,11,01/06/2022,larva,9,51,228.2,15DOL
R1,11,Large,12,8,30/10/2021,larva,5,47,228.2,12DOL
R3,96,Large,12,8,02/07/2022,larva,13,40,228.2,12DOL
R3,51,Large,19,15,09/07/2022,larva,13,75,228.1,19DOL
R1,16,Large,18,14,05/11/2021,larva,6,83,228.1,18DOL
R1,5,Large,19,15,06/11/2021,larva,6,89,228,19DOL
R3,79,Large,17,13,07/07/2022,larva,13,65,228,17DOL
R1,16,Large,13,9,31/10/2021,larva,5,53,228,13DOL
R1,2,Control,19,15,06/11/2021,larva,1,84,227.9,19DOL
R3,89,Large,17,13,07/07/2022,larva,13,65,227.9,17DOL
R3,22,Control,18,14,04/07/2022,larva,10,67,227.8,18DOL
R3,8,Control,16,12,02/06/2022,larva,12,59,227.7,16DOL
R3,46,Large,12,8,02/07/2022,larva,13,40,227.7,12DOL
R1,5,Large,19,15,06/11/2021,larva,5,88,227.6,19DOL
R1,7,Control,15,11,02/11/2021,larva,2,62,227.6,15DOL
R3,22,Large,12,8,02/07/2022,larva,13,40,227.6,12DOL
R2,2,Large,19,15,13/02/2022,larva,8,80,227.4,19DOL
R1,22,Large,20,16,07/11/2021,larva,5,94,227.3,20DOL
R3,31,Large,16,12,06/07/2022,larva,13,60,227.2,16DOL
R1,5,Large,20,16,07/11/2021,larva,6,95,227.1,20DOL
R3,4,Control,18,14,04/07/2022,larva,10,67,227,18DOL
R2,23,Large,13,9,07/02/2022,larva,8,45,226.93,13DOL
R2,6,Large,12,8,06/02/2022,larva,8,38,226.92,12DOL
R1,1,Large,10,6,28/10/2021,larva,4,34,226.9,10DOL
R2,2,Control,20,16,14/02/2022,larva,7,82,226.89,20DOL
R1,24,Control,19,15,06/11/2021,larva,2,85,226.8,19DOL
R2,16,Large,12,8,06/02/2022,larva,8,38,226.79,12DOL
R3,3,Control,15,11,01/06/2022,larva,11,53,226.7,15DOL
R1,13,Control,20,16,07/11/2021,larva,3,92,226.6,20DOL
R1,16,Large,16,12,03/11/2021,larva,6,71,226.6,16DOL
R3,37,Large,18,14,08/07/2022,larva,13,70,226.5,18DOL
R3,25,Large,18,14,08/07/2022,larva,13,70,226.4,18DOL
R3,10,Control,15,11,01/06/2022,larva,11,53,226.4,15DOL
R2,3,Control,19,15,13/02/2022,larva,7,77,226.34,19DOL
R3,41,Large,20,16,10/07/2022,larva,13,80,226.3,20DOL
R3,43,Large,18,14,08/07/2022,larva,13,70,226.3,18DOL
